Score,Name,Address,Phone,Email,Website,Rating,Reviews,Source
Medium,Aryan Dental Health Care,"501/2, 3rd Main Road, Block 1, Srinagar, Banashankari Stage 1, Bengaluru, 560050, Karnataka, India",+91-9035204993,,http://online.justdial.com/bangalore/hanumantha-nagar/aryan-dental-health-care/aryandentalhealthcare,0.0,0,maps
Medium,Bhat'S Dental Clinic,"24, 9th Cross Road, Muneshwara Block, Banashankari Stage 1, Bengaluru, 560026, Karnataka, India",+91-9606093095,,"https://maps.apple.com/place?q=Bhat's%20Dental%20Clinic&auid=17032605954716514297&address=24,%209th%20Cross%20Road,%20Muneshwara%20Block,%20Banashankari%20Stage%201,%20Bengaluru,%20560026,%20Karnataka,%20India&ll=12.945788,77.548995",0.0,0,maps
Medium,Clove Dental,"372, 11th Main Road, Srinivasa Nagar, Banashankari Stage 1, Bengaluru, 560050, Karnataka, India",+91-8003093232,,https://clovedental.in/dentist-near-me/bengaluru/srinivas-nagar,0.0,0,maps
Medium,H S Dental Care,"139, 4th Cross Road, Kalappa Block, Srinagar, Banashankari Stage 1, Bengaluru, 560050, Karnataka, India",+91-9845206160,,"https://maps.apple.com/place?q=H%20S%20Dental%20Care&auid=13631849726868488085&address=139,%204th%20Cross%20Road,%20Kalappa%20Block,%20Srinagar,%20Banashankari%20Stage%201,%20Bengaluru,%20560050,%20Karnataka,%20India&ll=12.947961,77.554393",0.0,0,maps
Medium,Dr. Sujays Multispeciality Dental Centre,"55, 4th Cross Road, Block 1, Banashankari Stage 3, Bengaluru, 560085, Karnataka, India",+91-8040927462,,http://www.sujaysdentalcare.com,0.0,0,maps
Medium,Shrikara Dental Care,"6, Veerabhadra Nagar Main Road, Phase 3, Giri Nagar, Bengaluru, 560085, Karnataka, India",+91-9844070628,,"https://maps.apple.com/place?q=Shrikara%20Dental%20Care&auid=13913914847894258860&address=6,%20Veerabhadra%20Nagar%20Main%20Road,%20Phase%203,%20Giri%20Nagar,%20Bengaluru,%20560085,%20Karnataka,%20India&ll=12.943585,77.539841",0.0,0,maps
Medium,Rajiv Dental Care Centre,"31, 9th Main Road, Block 2, Srinagar, Banashankari Stage 1, Bengaluru, 560050, Karnataka, India",+91-8026600256,,http://online.justdial.com/bangalore/banashankari/rajiv-dental-care,0.0,0,maps
Medium,Prabha Dental Clinic,"583/A, 3rd Cross Road, Block 2, Srinagar, Banashankari Stage 1, Bengaluru, 560050, Karnataka, India",+91-7892221776,,"https://maps.apple.com/place?q=Prabha%20Dental%20Clinic&auid=4069100368691036581&address=583/A,%203rd%20Cross%20Road,%20Block%202,%20Srinagar,%20Banashankari%20Stage%201,%20Bengaluru,%20560050,%20Karnataka,%20India&ll=12.940111,77.557754",0.0,0,maps
Medium,Max Dental Care,"189, 21st Cross Road, Balepete, Chickpete, Bengaluru, 560053, Karnataka, India",+91-9844761205,,http://online.justdial.com/bangalore/chickpete/max-dental-care/maxdentalcare,0.0,0,maps
Medium,Excel Dental Care,"Excel Dental Care, 884,19th main, 39th Cross Road
Jayanagar, 4th T block
Bengaluru
Karnataka 560041
India",+91-9483151643,,https://www.exceldentalcare.in,0.0,0,maps
Medium,Dr Mittals Kids & Family Dental Care,"1613, 1st A Cross Road, BCC Layout, Chandra Layout Stage 1, Bengaluru, 560040, Karnataka, India",+91-9945225971,,http://drmittal.healthlancing.com,0.0,0,maps
